# energy 	 size (m) 	 pop 	 delta_scan
2.621842475226046397e-31	1.781294702325692610e-04	9.892250327319728198e-01	5.500000000000000000e+00
2.631669393813400182e-31	1.784629812383565182e-04	9.902384792892523491e-01	5.750000000000000000e+00
2.640140687734874855e-31	1.787499849368633976e-04	9.911150360866138875e-01	6.000000000000000000e+00
2.647492476705374155e-31	1.789986873271629951e-04	9.918781188467964416e-01	6.250000000000000000e+00
2.653912796919425873e-31	1.792155969138338836e-04	9.925464307226962157e-01	6.500000000000000000e+00
2.659551009352807512e-31	1.794058668242558957e-04	9.931349216024388804e-01	6.750000000000000000e+00
2.664528847536624380e-31	1.795736838511519855e-04	9.936557863827227832e-01	7.000000000000000000e+00
2.668944791062092187e-31	1.797224266510916786e-04	9.941189465410553705e-01	7.250000000000000000e+00
2.672879973655712502e-31	1.798548722649086749e-04	9.945325938355227269e-01	7.500000000000000000e+00
2.676401510238665993e-31	1.799733132424443998e-04	9.949035243175382570e-01	7.750000000000000000e+00
2.679565259956472697e-31	1.800796542283459309e-04	9.952374101528217443e-01	8.000000000000000000e+00
