# energy 	 size (m) 	 pop 	 delta_scan
2.322389172208980294e-31	1.676486180355116077e-04	9.537190358770295529e-01	2.250000000000000000e+00
2.395491585528517916e-31	1.702667332240076319e-04	9.617819539551595298e-01	2.500000000000000000e+00
2.451563327095337944e-31	1.722479400770773731e-04	9.679643740672008168e-01	2.750000000000000000e+00
2.495356383739383202e-31	1.737795901766359867e-04	9.727928251946478255e-01	3.000000000000000000e+00
2.530119175421340333e-31	1.749858646619963055e-04	9.766265394510161846e-01	3.250000000000000000e+00
2.558122571300366197e-31	1.759515729459597830e-04	9.797157712613000502e-01	3.500000000000000000e+00
2.580978466108628501e-31	1.767358566752086574e-04	9.822382178053695734e-01	3.750000000000000000e+00
2.599853548052473536e-31	1.773809273392891114e-04	9.843224265027713527e-01	4.000000000000000000e+00
2.615609334942183249e-31	1.779176026851985793e-04	9.860630054982781889e-01	4.250000000000000000e+00
2.628888989725273692e-31	1.783686817161950070e-04	9.875306592573958042e-01	4.500000000000000000e+00
2.640177831263730901e-31	1.787512423285437840e-04	9.887789896775029952e-01	4.750000000000000000e+00
2.649851012115260085e-31	1.790784006339421952e-04	9.898492030516008455e-01	5.000000000000000000e+00
2.658200205282174525e-31	1.793603003068293346e-04	9.907733496818110774e-01	5.250000000000000000e+00
2.665453679153655193e-31	1.796048452724820915e-04	9.915766381295058052e-01	5.500000000000000000e+00
2.671795020760001975e-31	1.798183659735285193e-04	9.922791119475853350e-01	5.750000000000000000e+00
2.677367648928976760e-31	1.800057940737777697e-04	9.928968422950439354e-01	6.000000000000000000e+00
2.682289201915141499e-31	1.801711619692011467e-04	9.934428466505754729e-01	6.250000000000000000e+00
2.686659228560068059e-31	1.803178710464814862e-04	9.939277587343394726e-01	6.500000000000000000e+00
2.690555367993748595e-31	1.804485703628251842e-04	9.943603127049369661e-01	6.750000000000000000e+00
2.694042971646818921e-31	1.805654847536549313e-04	9.947477464283726034e-01	7.000000000000000000e+00
2.697178251157225632e-31	1.806705236589930565e-04	9.950960976861289442e-01	7.250000000000000000e+00
2.700004857422755000e-31	1.807651689992524667e-04	9.954104255570509485e-01	7.500000000000000000e+00
2.702562488958925433e-31	1.808507653750363845e-04	9.956950044798341670e-01	7.750000000000000000e+00
2.704884882769742843e-31	1.809284539590252775e-04	9.959534606077354857e-01	8.000000000000000000e+00
