# energy 	 size (m) 	 pop 	 delta_scan
2.632773276304148731e-31	1.241139976967607098e-05	9.877691681476222785e-01	4.500000000000000000e+00
2.643638201287170563e-31	2.221556396169627166e-05	9.889828156664302039e-01	4.750000000000000000e+00
2.652956253786943814e-31	2.221997854881298601e-05	9.900246919377079236e-01	5.000000000000000000e+00
2.661007569395800458e-31	2.558499322092803324e-05	9.909254751328422373e-01	5.250000000000000000e+00
2.668006422800918867e-31	2.558583268707287828e-05	9.917093369843217321e-01	5.500000000000000000e+00
2.674130112648695160e-31	2.735921063460309589e-05	9.923955299204874070e-01	5.750000000000000000e+00
2.679512643722952030e-31	2.735923978365799016e-05	9.929995211434721192e-01	6.000000000000000000e+00
2.684270592541130837e-31	2.735926273380226065e-05	9.935338577955254991e-01	6.250000000000000000e+00
2.688493004336882682e-31	2.735928031229228872e-05	9.940087907500322340e-01	6.500000000000000000e+00
2.692259460162552119e-31	2.735929320081243826e-05	9.944327661102587701e-01	6.750000000000000000e+00
2.695633248756302646e-31	2.735930196476947000e-05	9.948127863213284128e-01	7.000000000000000000e+00
2.698661994465193029e-31	2.735930707587738074e-05	9.951546941721457484e-01	7.250000000000000000e+00
2.701393612336603527e-31	2.735930892991400576e-05	9.954634007361554682e-01	7.500000000000000000e+00
2.703865221499991401e-31	2.735931033167869641e-05	9.957430526000050630e-01	7.750000000000000000e+00
2.706106777187544793e-31	2.735930661835449262e-05	9.959971703308196922e-01	8.000000000000000000e+00
