# energy 	 size (m) 	 pop 	 delta_scan
3.997175979333810246e-31	1.470647280626948731e-05	9.221474742299219651e-02	-1.500000000000000000e+00
3.725082140843993710e-31	1.426265642132711654e-05	1.213406452248705497e-01	-1.250000000000000000e+00
3.332935700310257874e-31	1.362161789887968487e-05	1.634379199343202194e-01	-1.000000000000000000e+00
2.771444957868153394e-31	1.263898094302629745e-05	2.241858363820069533e-01	-7.500000000000000000e-01
2.005308575088282204e-31	1.113813132399248666e-05	3.087284233250504051e-01	-5.000000000000000000e-01
1.089781838636564900e-31	9.023252684960217260e-06	4.155124375792318969e-01	-2.500000000000000000e-01
3.069188857543842799e-32	6.759818806483598943e-06	5.272486309562376405e-01	0.000000000000000000e+00
4.880189664126553420e-33	5.840759024353893394e-06	6.202726449218589622e-01	2.500000000000000000e-01
2.925278606372653671e-32	6.670015517737719901e-06	7.035122723872606620e-01	5.000000000000000000e-01
8.067926172748223946e-32	8.228084702915247720e-06	7.796448886920666066e-01	7.500000000000000000e-01
1.285599202922339821e-31	9.491765637289953017e-06	8.380801636741737060e-01	1.000000000000000000e+00
1.643554123893585337e-31	1.034615444803367811e-05	8.793673207571996997e-01	1.250000000000000000e+00
1.898485700705153258e-31	1.091166750743754254e-05	9.081447688798902629e-01	1.500000000000000000e+00
2.079906911028690537e-31	1.129768774630047527e-05	9.284280763071559583e-01	1.750000000000000000e+00
2.210969597828148767e-31	1.156689252362947533e-05	9.430132922612028956e-01	2.000000000000000000e+00
2.307554716136082529e-31	1.176128877267779564e-05	9.537372391781600012e-01	2.250000000000000000e+00
2.380206456064677058e-31	1.190448421176402596e-05	9.617956595301779821e-01	2.500000000000000000e+00
2.435939434111587610e-31	1.201313672466465917e-05	9.679749740340964914e-01	2.750000000000000000e+00
2.479469421004169462e-31	1.211087351735370309e-05	9.728011590506618900e-01	3.000000000000000000e+00
2.514025599064362097e-31	1.218058560316097806e-05	9.766332037699377855e-01	3.250000000000000000e+00
2.541862395747056584e-31	1.227998990654234394e-05	9.797211635953702036e-01	3.500000000000000000e+00
2.564583466270078551e-31	1.232805611368982036e-05	9.822426413130942446e-01	3.750000000000000000e+00
2.583350463127819400e-31	1.236810071853546508e-05	9.843261180406838173e-01	4.000000000000000000e+00
2.599014819809523684e-31	1.232346690733567255e-05	9.860661050538909178e-01	4.250000000000000000e+00
2.612216057877922557e-31	1.235857671938956450e-05	9.875332753410264175e-01	4.500000000000000000e+00
2.623439537665345414e-31	1.759965453608307071e-05	9.887812225089475104e-01	4.750000000000000000e+00
2.633058371152335029e-31	2.219968598300101634e-05	9.898511298103069844e-01	5.000000000000000000e+00
2.641359156352565609e-31	2.557763887857076671e-05	9.907750172237816955e-01	5.250000000000000000e+00
2.648571233752899785e-31	2.557859277354966523e-05	9.915780921722022745e-01	5.500000000000000000e+00
2.654873490960117682e-31	2.735833270479323144e-05	9.922803777617769105e-01	5.750000000000000000e+00
2.660414275192399386e-31	2.735837366949246132e-05	9.928979578437209241e-01	6.000000000000000000e+00
2.665309320640010483e-31	2.735840855669653530e-05	9.934438387396468118e-01	6.250000000000000000e+00
2.669655182434393749e-31	2.735843821431153575e-05	9.939286434451208851e-01	6.500000000000000000e+00
2.673529120518473625e-31	2.735846334162145006e-05	9.943611031992976024e-01	6.750000000000000000e+00
2.676997142709919629e-31	2.735848451910089787e-05	9.947484560072681337e-01	7.000000000000000000e+00
2.680113630353764605e-31	2.735850223152196630e-05	9.950967348392280032e-01	7.250000000000000000e+00
2.682925749104926689e-31	2.735851688618007533e-05	9.954110038402942395e-01	7.500000000000000000e+00
2.685468843225389314e-31	2.735852882700800652e-05	9.956955287026898471e-01	7.750000000000000000e+00
2.687778049819844464e-31	2.735853834598093738e-05	9.959539372737002960e-01	8.000000000000000000e+00
