# energy 	 size (m) 	 pop 	 delta_scan
4.128425346090222358e-31	2.235242758871307776e-04	7.443537312258072247e-02	-2.000000000000000000e+00
3.912439386173051703e-31	2.175986967423851402e-04	9.604497302752544596e-02	-1.750000000000000000e+00
3.604185679367555605e-31	2.088507586440430206e-04	1.268280555480005012e-01	-1.500000000000000000e+00
3.162885707857225130e-31	1.956474663807349133e-04	1.710404006592802506e-01	-1.250000000000000000e+00
2.548923350132627943e-31	1.756349197789963267e-04	2.334869801463430317e-01	-1.000000000000000000e+00
1.770811802670998888e-31	1.463924512268590630e-04	3.160690189708080799e-01	-7.500000000000000000e-01
9.748576749828091712e-32	1.086183212818058971e-04	4.101026746890171215e-01	-5.000000000000000000e-01
4.055316851675912710e-32	7.005592551852799291e-05	4.955409453412243370e-01	-2.500000000000000000e-01
1.242225674863357747e-32	3.877329678227736583e-05	5.632154439418477487e-01	0.000000000000000000e+00
4.840271120001108943e-33	2.420289535759172109e-05	6.192421912577529275e-01	2.500000000000000000e-01
1.279948009665781215e-32	3.935760325283089046e-05	6.720114751648029738e-01	5.000000000000000000e-01
3.642689409610018688e-32	6.639624982500991483e-05	7.270736273843388942e-01	7.500000000000000000e-01
7.471491130343827444e-32	9.509027894847321975e-05	7.842061497964744055e-01	1.000000000000000000e+00
1.179665479480269628e-31	1.194845945535652720e-04	8.360536795190461890e-01	1.250000000000000000e+00
1.549319411793151871e-31	1.369313720942172212e-04	8.764231945957746683e-01	1.500000000000000000e+00
1.826483393077847285e-31	1.486758200845580101e-04	9.056605267589594721e-01	1.750000000000000000e+00
2.026846377846063472e-31	1.566184405483046478e-04	9.265518213832368843e-01	2.000000000000000000e+00
2.171831870521925728e-31	1.621233539683348873e-04	9.416305725948019845e-01	2.250000000000000000e+00
2.278284226744819979e-31	1.660490634772857196e-04	9.527150151427951075e-01	2.500000000000000000e+00
2.357933150848573096e-31	1.689266707578069790e-04	9.610309175540759918e-01	2.750000000000000000e+00
2.418677994066228359e-31	1.710887705386113363e-04	9.673938647135398305e-01	3.000000000000000000e+00
2.465853977453931325e-31	1.727492443432837609e-04	9.723523129638391715e-01	3.250000000000000000e+00
2.503111497063294046e-31	1.740494183586062621e-04	9.762812148274289115e-01	3.500000000000000000e+00
2.532981397476987830e-31	1.750848139207460336e-04	9.794410218238668309e-01	3.750000000000000000e+00
2.557258190887545371e-31	1.759218437326831651e-04	9.820166917856111288e-01	4.000000000000000000e+00
2.577233348508454202e-31	1.766075842271797210e-04	9.841416967427328855e-01	4.250000000000000000e+00
2.593849757609903098e-31	1.771759978251735994e-04	9.859138681778599755e-01	4.500000000000000000e+00
2.607811435952522457e-31	1.776521924289178379e-04	9.874063460394866265e-01	4.750000000000000000e+00
2.619648633647724380e-31	1.780549292133205461e-04	9.886744193165728500e-01	5.000000000000000000e+00
2.629766341329503419e-31	1.783984431468087131e-04	9.897604682081907468e-01	5.250000000000000000e+00
2.638480039401219046e-31	1.786937592290984323e-04	9.906974881575144609e-01	5.500000000000000000e+00
2.646034512634496199e-31	1.789493935904761261e-04	9.915112870038090831e-01	5.750000000000000000e+00
2.652626557659236923e-31	1.791721625413972101e-04	9.922224725866380934e-01	6.000000000000000000e+00
2.658411241688730344e-31	1.793674199364841515e-04	9.928474629095418447e-01	6.250000000000000000e+00
2.663513410138247146e-31	1.795394633152067737e-04	9.933995327521178975e-01	6.500000000000000000e+00
2.668037272961759481e-31	1.796918686524932765e-04	9.938895903212475735e-01	6.750000000000000000e+00
2.672065377897474150e-31	1.798274635930202257e-04	9.943265040736865013e-01	7.000000000000000000e+00
2.675667893884816884e-31	1.799486457151289415e-04	9.947176734286559130e-01	7.250000000000000000e+00
2.678902029641515715e-31	1.800573667179595073e-04	9.950692297427861099e-01	7.500000000000000000e+00
2.681816263018368615e-31	1.801552774577774147e-04	9.953863288033026890e-01	7.750000000000000000e+00
2.684451545811834920e-31	1.802437703825298385e-04	9.956733208367853916e-01	8.000000000000000000e+00
