# energy 	 size (m) 	 pop 	 delta_scan
1.656385201000728611e-32	4.477268602933523191e-05	6.912138600725927784e-01	1.000000000000000000e+00
2.604598318692255297e-32	5.614393612004957447e-05	7.166792399750868681e-01	1.250000000000000000e+00
3.885765635116505047e-32	6.857578383388312170e-05	7.433781504707964727e-01	1.500000000000000000e+00
5.528149798574486783e-32	8.179417572423409695e-05	7.713661955805805048e-01	1.750000000000000000e+00
7.534516772373912033e-32	9.549050295166867084e-05	8.003575946227012849e-01	2.000000000000000000e+00
9.860505435293239823e-32	1.092400945114442617e-04	8.296703662922189082e-01	2.250000000000000000e+00
1.239404127550488866e-31	1.224726028714096567e-04	8.582072790147465824e-01	2.500000000000000000e+00
1.495626252427796924e-31	1.345377061086636757e-04	8.846073203238224991e-01	2.750000000000000000e+00
1.733974589485348204e-31	1.448617886339110584e-04	9.075951363551568729e-01	3.000000000000000000e+00
1.938141545990610989e-31	1.531528998808507030e-04	9.264429200686715715e-01	3.250000000000000000e+00
2.101834144414011018e-31	1.594893544679985094e-04	9.411913995678321543e-01	3.500000000000000000e+00
2.227914900755804804e-31	1.642032610451701533e-04	9.524400798720290551e-01	3.750000000000000000e+00
2.323793908113735965e-31	1.676993129050205196e-04	9.609863371654865372e-01	4.000000000000000000e+00
2.396869231769660821e-31	1.703156863514649049e-04	9.675266144370285870e-01	4.250000000000000000e+00
2.453163921895888194e-31	1.723041601568941984e-04	9.725982326335450567e-01	4.500000000000000000e+00
2.497121444477020526e-31	1.738410397779973477e-04	9.765889312962650060e-01	4.750000000000000000e+00
2.531955769743595112e-31	1.750493635968134755e-04	9.797768450243092841e-01	5.000000000000000000e+00
2.559943570021431705e-31	1.760141873399443649e-04	9.823586181501372527e-01	5.250000000000000000e+00
2.582729806586246260e-31	1.767958091649324769e-04	9.844767393055636751e-01	5.500000000000000000e+00
2.601498597633508283e-31	1.774370370913283697e-04	9.862342347622355954e-01	5.750000000000000000e+00
2.617133103390481101e-31	1.779694196276189379e-04	9.877083682256829755e-01	6.000000000000000000e+00
2.630288001642896295e-31	1.784161365006947610e-04	9.889567138985180250e-01	6.250000000000000000e+00
2.641451559165964951e-31	1.787943555212025885e-04	9.900225757784090197e-01	6.500000000000000000e+00
2.651005835183369304e-31	1.791174181750006353e-04	9.909399869342077061e-01	6.750000000000000000e+00
2.659243293290997083e-31	1.793954876919193187e-04	9.917351758956590713e-01	7.000000000000000000e+00
2.666394305784289958e-31	1.796365333486557396e-04	9.924289425719374780e-01	7.250000000000000000e+00
2.672642324025029317e-31	1.798468765085509059e-04	9.930379231321591060e-01	7.500000000000000000e+00
2.678130059541484529e-31	1.800314215887587879e-04	9.935751810023099040e-01	7.750000000000000000e+00
2.682976937928737018e-31	1.801942583331237217e-04	9.940516613973335858e-01	8.000000000000000000e+00
