# energy 	 size (m) 	 pop 	 delta_scan
7.045806075225792312e-32	9.234169065816423409e-05	4.248754505361072575e-01	-1.250000000000000000e+00
4.640437448117064344e-32	7.493969828254762420e-05	4.672404451141479731e-01	-1.000000000000000000e+00
2.921234266187048723e-32	5.945873591758134177e-05	5.044308059100933717e-01	-7.500000000000000000e-01
1.751841357084675905e-32	4.604472316740433168e-05	5.371420824870815069e-01	-5.000000000000000000e-01
1.009636744299793525e-32	3.495546249601879784e-05	5.663780874183168557e-01	-2.500000000000000000e-01
6.052586914980117348e-33	2.706468620320071406e-05	5.931408185891033913e-01	0.000000000000000000e+00
4.832471550705571370e-33	2.418338733184442947e-05	6.183266760204235712e-01	2.500000000000000000e-01
6.168354433989195400e-33	2.732229266269450092e-05	6.427100237147863604e-01	5.000000000000000000e-01
1.002667161866194550e-32	3.483460374378817760e-05	6.669568355169470664e-01	7.500000000000000000e-01
1.656549870657976426e-32	4.477491151397120401e-05	6.916444328858781798e-01	1.000000000000000000e+00
2.608383939349285411e-32	5.618472215423813126e-05	7.172479834969069934e-01	1.250000000000000000e+00
3.893934962484412980e-32	6.864783191173658291e-05	7.440825603715152115e-01	1.500000000000000000e+00
5.540748358970768227e-32	8.188732645746483140e-05	7.721949699191017480e-01	1.750000000000000000e+00
7.550318297614310535e-32	9.559058271430374159e-05	8.012877958264228440e-01	2.000000000000000000e+00
9.876226598162167230e-32	1.093271436665025281e-04	8.306625647193912609e-01	2.250000000000000000e+00
1.240323478787004808e-31	1.225180176252424198e-04	8.591999680729642819e-01	2.500000000000000000e+00
1.495060684480404435e-31	1.345122661269614940e-04	8.855308758677594705e-01	2.750000000000000000e+00
1.731153561687860466e-31	1.447439018195120449e-04	9.083914413071190186e-01	3.000000000000000000e+00
1.932726174424709665e-31	1.529387875484924627e-04	9.270881405895885496e-01	3.250000000000000000e+00
2.093869110887378062e-31	1.591868701232483456e-04	9.416865455049285849e-01	3.500000000000000000e+00
2.217846690777547927e-31	1.638318139733635080e-04	9.528133861010363859e-01	3.750000000000000000e+00
2.312118641113159529e-31	1.672775027520442782e-04	9.612685502932644122e-01	4.000000000000000000e+00
2.383990395483831635e-31	1.698575006825429347e-04	9.677418241574796687e-01	4.250000000000000000e+00
2.439386819963857942e-31	1.718196441673748532e-04	9.727644035603959516e-01	4.500000000000000000e+00
2.482681930052577139e-31	1.733376963196333253e-04	9.767200848877889419e-01	4.750000000000000000e+00
2.517004751867770493e-31	1.745317713881242071e-04	9.798812049591477669e-01	5.000000000000000000e+00
2.544603170007248993e-31	1.754860145020039881e-04	9.824431678934084644e-01	5.250000000000000000e+00
2.567084173198892665e-31	1.762594998246529740e-04	9.845461023574462178e-01	5.500000000000000000e+00
2.585610093610468775e-31	1.768943639538008035e-04	9.862917285764292163e-01	5.750000000000000000e+00
2.601049353186428035e-31	1.774217159135045932e-04	9.877565246680841682e-01	6.000000000000000000e+00
2.614045340967049966e-31	1.778644021433905447e-04	9.889974327881165816e-01	6.250000000000000000e+00
2.625078128050936906e-31	1.782393523886403614e-04	9.900573029169661421e-01	6.500000000000000000e+00
2.634523277910623701e-31	1.785597210987139530e-04	9.909697961616307227e-01	6.750000000000000000e+00
2.642669847572114595e-31	1.788355824707179708e-04	9.917610149733782077e-01	7.000000000000000000e+00
2.649743585177535066e-31	1.790747706111431889e-04	9.924514559371286904e-01	7.250000000000000000e+00
2.655924195230186836e-31	1.792834977270136275e-04	9.930575355128471449e-01	7.500000000000000000e+00
2.661356728199913369e-31	1.794667608594599961e-04	9.935925723112798424e-01	7.750000000000000000e+00
2.666154577020841195e-31	1.796284578341107198e-04	9.940670665551258889e-01	8.000000000000000000e+00
