# energy 	 size (m) 	 pop 	 delta_scan
2.549002588542452823e-31	1.756376497401766453e-04	9.794179892576306834e-01	3.750000000000000000e+00
2.573458174719817149e-31	1.764781879776298947e-04	9.819978885274922575e-01	4.000000000000000000e+00
2.593576959025108704e-31	1.771666806640288610e-04	9.841260967373847146e-01	4.250000000000000000e+00
2.610311108228764493e-31	1.777373147446350003e-04	9.859007873184014725e-01	4.500000000000000000e+00
2.624371126959131402e-31	1.782153485501762299e-04	9.873953105469066571e-01	4.750000000000000000e+00
2.636290498701368489e-31	1.786195993988872735e-04	9.886650193108972307e-01	5.000000000000000000e+00
2.646477894455733532e-31	1.789643857578444397e-04	9.897524084807585165e-01	5.250000000000000000e+00
2.655250379358723292e-31	1.792607539059481016e-04	9.906905021445532311e-01	5.500000000000000000e+00
2.662856676704526958e-31	1.795173277335313086e-04	9.915052450411170337e-01	5.750000000000000000e+00
2.669492313971835642e-31	1.797408603594500621e-04	9.922171695560507709e-01	6.000000000000000000e+00
2.675314878622484594e-31	1.799367745270149318e-04	9.928427812586791967e-01	6.250000000000000000e+00
2.680451531055601634e-31	1.801094326033501078e-04	9.933954204564168222e-01	6.500000000000000000e+00
2.685004417956771760e-31	1.802623303430774264e-04	9.938859212802727550e-01	6.750000000000000000e+00
2.689058838678924164e-31	1.803983792126882043e-04	9.943232338225038713e-01	7.000000000000000000e+00
2.692684322001881644e-31	1.805199479577486454e-04	9.947147357671494161e-01	7.250000000000000000e+00
2.695939584306022344e-31	1.806290328364724951e-04	9.950665959696013418e-01	7.500000000000000000e+00
2.698872424585527439e-31	1.807272568671016647e-04	9.953839518187390656e-01	7.750000000000000000e+00
2.701524154336166955e-31	1.808160202669647403e-04	9.956711615724056497e-01	8.000000000000000000e+00
