# energy 	 size (m) 	 pop 	 delta_scan
4.352255745974169739e-31	1.527596495821538871e-05	5.483755079800242682e-02	-2.000000000000000000e+00
4.224434320994248873e-31	1.507867215350918733e-05	6.868150509895097622e-02	-1.750000000000000000e+00
4.047115959463509680e-31	1.480391416834151901e-05	8.789241809929435045e-02	-1.500000000000000000e+00
3.795832069394108254e-31	1.440727826065875830e-05	1.151507782063145024e-01	-1.250000000000000000e+00
3.434157006949745993e-31	1.382144416114064381e-05	1.544990842026021383e-01	-1.000000000000000000e+00
2.913752640371804352e-31	1.293371197542701416e-05	2.114920334221526144e-01	-7.500000000000000000e-01
2.190670262554580948e-31	1.157248275365226467e-05	2.919084016246280555e-01	-5.000000000000000000e-01
1.284529670639246792e-31	9.594599337009449537e-06	3.968522746780559496e-01	-2.500000000000000000e-01
4.019197614628600639e-32	7.129321536333369149e-06	5.147589801131304821e-01	0.000000000000000000e+00
4.962573733047848697e-33	5.898574708392085512e-06	6.206548499918910222e-01	2.500000000000000000e-01
3.646850299798456533e-32	6.975984522792721374e-06	7.130311599787870769e-01	5.000000000000000000e-01
9.134972097158052978e-32	8.616219961216569034e-06	7.901317968200191055e-01	7.500000000000000000e-01
1.373352804308685006e-31	9.776617867388804465e-06	8.461537914278038919e-01	1.000000000000000000e+00
1.708061934418861360e-31	1.054755824942654979e-05	8.851417620182656654e-01	1.250000000000000000e+00
1.945032527695152777e-31	1.105764649933549030e-05	9.122366100731074123e-01	1.500000000000000000e+00
2.113870153809807739e-31	1.140799173765321643e-05	9.313633134115802958e-01	1.750000000000000000e+00
2.236268556397784923e-31	1.165462914936727173e-05	9.451597157111097935e-01	2.000000000000000000e+00
2.326838150964515619e-31	1.183304456521943471e-05	9.553397133099090777e-01	2.250000000000000000e+00
2.395250795074691498e-31	1.196582657077350825e-05	9.630164316999945129e-01	2.500000000000000000e+00
2.447927649390011266e-31	1.211787797120572427e-05	9.689223899033676535e-01	2.750000000000000000e+00
2.489213285957909809e-31	1.220099817000668699e-05	9.735489632180553965e-01	3.000000000000000000e+00
2.522090170124386965e-31	1.233012708433749975e-05	9.772325231675249579e-01	3.250000000000000000e+00
2.548641777442805915e-31	1.238056676241029007e-05	9.802080886685127226e-01	3.500000000000000000e+00
2.570367449084705685e-31	1.242190777964991565e-05	9.826431466648982704e-01	3.750000000000000000e+00
2.588345096670809473e-31	1.241065700269003975e-05	9.846591889977318601e-01	4.000000000000000000e+00
2.603381721687928695e-31	1.244347188157176028e-05	9.863458881680335910e-01	4.250000000000000000e+00
2.616072299509447927e-31	1.238026522400587071e-05	9.877704282857180385e-01	4.500000000000000000e+00
2.626875850855887502e-31	2.220692246072737227e-05	9.889838929414338509e-01	4.750000000000000000e+00
2.636144300658919288e-31	2.221133495263297671e-05	9.900256229724323509e-01	5.000000000000000000e+00
2.644148662756316879e-31	2.558253615273883055e-05	9.909262810616363826e-01	5.250000000000000000e+00
2.651110850197873520e-31	2.558338468296303734e-05	9.917100426040600381e-01	5.500000000000000000e+00
2.657197104939030844e-31	2.735904070537226323e-05	9.923961470362858694e-01	5.750000000000000000e+00
2.662550001145086117e-31	2.735906938939484118e-05	9.930000661883304769e-01	6.000000000000000000e+00
2.667279483859886279e-31	2.735909191417565560e-05	9.935343399067932957e-01	6.250000000000000000e+00
2.671479541454218723e-31	2.735910910131215219e-05	9.940092210475492962e-01	6.500000000000000000e+00
2.675224657533685974e-31	2.735912162789261615e-05	9.944331509168915506e-01	6.750000000000000000e+00
2.678578168229187107e-31	2.735913005549389114e-05	9.948131311555739043e-01	7.000000000000000000e+00
2.681592130858836266e-31	2.735913485271707367e-05	9.951550059928950809e-01	7.250000000000000000e+00
2.684307472473953380e-31	2.735913641277272008e-05	9.954636823654734457e-01	7.500000000000000000e+00
2.686766214534360825e-31	2.735913752998343109e-05	9.957433084843397841e-01	7.750000000000000000e+00
2.688993277910709174e-31	2.735913601981258733e-05	9.959974026110195444e-01	8.000000000000000000e+00
