# energy 	 size (m) 	 pop 	 delta_scan
2.476925590043153249e-31	1.731366295328229290e-04	9.711682844694644601e-01	3.000000000000000000e+00
2.515360530860153515e-31	1.744747560635892688e-04	9.753309041876746521e-01	3.250000000000000000e+00
2.546130975364843105e-31	1.755386883814951022e-04	9.786677633185925096e-01	3.500000000000000000e+00
2.571105453343167992e-31	1.763974990916816776e-04	9.813796376602588190e-01	3.750000000000000000e+00
2.591628750496715868e-31	1.771001273120840743e-04	9.836109469862200916e-01	4.000000000000000000e+00
2.608682940376616494e-31	1.776818747396219996e-04	9.854672975063898388e-01	4.250000000000000000e+00
2.622999020106629939e-31	1.781687540596059948e-04	9.870272281063054987e-01	4.500000000000000000e+00
2.635124087693656514e-31	1.785800804389586229e-04	9.883499031681048930e-01	4.750000000000000000e+00
2.645479230245821478e-31	1.789306159328199074e-04	9.894806489579290876e-01	5.000000000000000000e+00
2.654391140793654264e-31	1.792317471845835113e-04	9.904545737429881758e-01	5.250000000000000000e+00
2.662112205641229605e-31	1.794922316028698393e-04	9.912991299175153426e-01	5.500000000000000000e+00
2.668844092222301097e-31	1.797190361705880955e-04	9.920360915519029765e-01	5.750000000000000000e+00
2.674747451782154017e-31	1.799176914705397133e-04	9.926828626159900359e-01	6.000000000000000000e+00
2.679952993843500083e-31	1.800926825467234012e-04	9.932535008827452216e-01	6.250000000000000000e+00
2.684564417264825903e-31	1.802475596411663055e-04	9.937594188437263165e-01	6.500000000000000000e+00
2.688668589936311729e-31	1.803852886112420034e-04	9.942099977905530794e-01	6.750000000000000000e+00
2.692337842163719363e-31	1.805083334261068067e-04	9.946129919391076823e-01	7.000000000000000000e+00
2.695630620849580206e-31	1.806186822021938897e-04	9.949748369341905319e-01	7.250000000000000000e+00
2.698595642475216377e-31	1.807179894127276896e-04	9.953009200846475446e-01	7.500000000000000000e+00
2.701275502339990204e-31	1.808076987979697985e-04	9.955957894182705381e-01	7.750000000000000000e+00
2.703705519422558207e-31	1.808890061339778969e-04	9.958632906845015231e-01	8.000000000000000000e+00
